[2024-07-26 21:46:21,929]  __main__ | INFO | Test
[2024-08-02 12:36:56,056]  __main__ | INFO | Checking Advancement file
[2024-08-02 12:36:56,057]  __main__ | INFO | Adv_data: {}
[2024-08-02 12:36:56,075]  tracker_utils | INFO | Sheets_manager or adv_data is None, skipping
[2024-08-02 12:36:56,075]  sheets | INFO | Batch update item progress: 34
[2024-08-02 12:36:56,245]  sheets | INFO | Batch update stat progress: 47
[2024-08-02 12:37:04,009]  __main__ | INFO | 


Program Started!



[2024-08-02 12:37:05,001]  __main__ | INFO | Refresh Rate: 60
Save Time: 60
Max Advs: 627
[2024-08-02 12:37:05,001]  __main__ | INFO | Setup complete, entering main loop
[2024-08-02 12:37:05,003]  __main__ | INFO | Checking Advancement file
[2024-08-02 12:37:05,004]  __main__ | INFO | Adv_data: {}
[2024-08-02 12:37:05,022]  tracker_utils | INFO | Sheets_manager or adv_data is None, skipping
[2024-08-02 12:37:05,023]  sheets | INFO | Batch update item progress: 34
[2024-08-02 12:37:05,388]  sheets | INFO | Batch update stat progress: 47
[2024-08-02 12:38:05,005]  __main__ | INFO | Checking Advancement file
[2024-08-02 12:38:05,011]  __main__ | INFO | Adv_data: {}
[2024-08-02 12:38:05,034]  tracker_utils | INFO | Sheets_manager or adv_data is None, skipping
[2024-08-02 12:38:05,034]  sheets | INFO | Batch update item progress: 34
[2024-08-02 12:38:05,302]  sheets | INFO | Batch update stat progress: 47
[2024-08-02 12:39:00,316]  __main__ | INFO | 


Program Started!



[2024-08-02 12:39:01,444]  __main__ | INFO | Refresh Rate: 60
Save Time: 60
Max Advs: 627
[2024-08-02 12:39:01,444]  __main__ | INFO | Setup complete, entering main loop
[2024-08-02 12:39:01,444]  __main__ | INFO | Checking Advancement file
[2024-08-02 12:39:01,445]  __main__ | INFO | Adv_data: {}
[2024-08-02 12:39:01,462]  tracker_utils | INFO | Sheets_manager or adv_data is None, skipping
[2024-08-02 12:39:01,463]  sheets | INFO | Batch update item progress: 34
[2024-08-02 12:39:01,786]  sheets | INFO | Batch update stat progress: 47
[2024-08-02 12:39:26,004]  __main__ | INFO | 


Program Started!



[2024-08-02 12:39:26,997]  __main__ | INFO | Refresh Rate: 60
Save Time: 60
Max Advs: 627
[2024-08-02 12:39:26,997]  __main__ | INFO | Setup complete, entering main loop
[2024-08-02 12:39:26,997]  __main__ | INFO | Checking Advancement file
[2024-08-02 12:39:26,998]  __main__ | INFO | Adv_data: {}
[2024-08-02 12:39:27,015]  scoreboard | INFO | Current time: 960, False
[2024-08-02 12:39:27,015]  tracker_utils | INFO | Sheets_manager or adv_data is None, skipping
[2024-08-02 12:39:27,015]  sheets | INFO | Batch update item progress: 34
[2024-08-02 12:39:27,290]  sheets | INFO | Batch update stat progress: 47
[2024-08-02 12:40:26,999]  __main__ | INFO | Checking Advancement file
[2024-08-02 12:40:27,000]  __main__ | INFO | Adv_data: {}
[2024-08-02 12:40:27,016]  scoreboard | INFO | Current time: 960, True
[2024-08-02 12:40:27,016]  tracker_utils | INFO | Sheets_manager or adv_data is None, skipping
[2024-08-02 12:40:27,016]  sheets | INFO | Batch update item progress: 34
[2024-08-02 12:40:27,252]  sheets | INFO | Batch update stat progress: 47
[2024-08-02 12:41:27,003]  __main__ | INFO | Checking Advancement file
[2024-08-02 12:41:27,004]  __main__ | INFO | Adv_data: {}
[2024-08-02 12:41:27,020]  scoreboard | INFO | Current time: 960, True
[2024-08-02 12:41:27,020]  tracker_utils | INFO | Sheets_manager or adv_data is None, skipping
[2024-08-02 12:41:27,020]  sheets | INFO | Batch update item progress: 34
[2024-08-02 12:41:27,194]  sheets | INFO | Batch update stat progress: 47
[2024-08-02 12:42:27,018]  __main__ | INFO | Checking Advancement file
[2024-08-02 12:42:27,019]  __main__ | INFO | Adv_data: {}
[2024-08-02 12:42:27,034]  scoreboard | INFO | Current time: 960, True
[2024-08-02 12:42:27,034]  tracker_utils | INFO | Sheets_manager or adv_data is None, skipping
[2024-08-02 12:42:27,035]  sheets | INFO | Batch update item progress: 34
[2024-08-02 12:42:27,185]  sheets | INFO | Batch update stat progress: 47
[2024-08-02 12:43:27,024]  __main__ | INFO | Checking Advancement file
[2024-08-02 12:43:27,030]  __main__ | INFO | Adv_data: {}
[2024-08-02 12:43:27,050]  scoreboard | INFO | Current time: 6960, False
[2024-08-02 12:43:27,050]  tracker_utils | INFO | Sheets_manager or adv_data is None, skipping
[2024-08-02 12:43:27,050]  sheets | INFO | Batch update item progress: 34
[2024-08-02 12:43:27,333]  sheets | INFO | Batch update stat progress: 47
[2024-08-02 12:44:27,035]  __main__ | INFO | Checking Advancement file
[2024-08-02 12:44:27,036]  __main__ | INFO | Adv_data: {}
[2024-08-02 12:44:27,052]  scoreboard | INFO | Current time: 6960, True
[2024-08-02 12:44:27,052]  tracker_utils | INFO | Sheets_manager or adv_data is None, skipping
[2024-08-02 12:44:27,052]  sheets | INFO | Batch update item progress: 34
[2024-08-02 12:44:27,208]  sheets | INFO | Batch update stat progress: 47
[2024-08-02 12:45:27,047]  __main__ | INFO | Checking Advancement file
[2024-08-02 12:45:27,048]  __main__ | INFO | Adv_data: {}
[2024-08-02 12:45:27,064]  scoreboard | INFO | Current time: 6960, True
[2024-08-02 12:45:27,064]  tracker_utils | INFO | Sheets_manager or adv_data is None, skipping
[2024-08-02 12:45:27,065]  sheets | INFO | Batch update item progress: 34
[2024-08-02 12:45:27,279]  sheets | INFO | Batch update stat progress: 47
[2024-08-02 12:49:49,280]  __main__ | INFO | 


Program Started!



[2024-08-02 12:49:50,364]  __main__ | INFO | Refresh Rate: 60
Save Time: 60
Max Advs: 627
[2024-08-02 12:49:50,364]  __main__ | INFO | Setup complete, entering main loop
[2024-08-02 12:49:50,364]  __main__ | INFO | Checking Advancement file
